"ID","MLBID","NAME","PITCHER_THROWS","LASTDAY","YEAR","AWAY_COMPETITION_LEVEL_ABBREV","TEAM","PITCHES"
"109501290",518876,"Kelly, Merrill",R,2021-09-10,2021,Rk,ARI,107
"111821590",686607,"Fall, Justin",L,2021-09-16,2021,Rk,MIA,125
"111823630",686386,"Mijares, Douglas",R,2021-10-01,2021,Rk-,PHI,553
"111825660",691251,"Lara, Andry",R,2021-09-01,2021,Rk,WAS,612
"111816572",677585,"Puentes, Zaquiel",R,2021-09-15,2021,A,MIN,434
"111797953",656604,"Karp, Andrew",R,2021-08-21,2021,A+,WAS,912
"111809349",672629,"Carrillo, Gerardo",R,2021-09-19,2021,AA,WAS,703
"111837107",702210,"Guerrero, Daniel",R,2021-09-27,2021,Rk-,NYY,294
"111815778",676875,"Van Gurp, Franklin",R,2021-09-05,2021,A+,SEA,474
"111816589",678804,"Cruz, Jose",R,2021-09-18,2021,Rk,SF,525
"111808806",670288,"Fishman, Jake",L,2021-10-01,2021,AAA,MIA,1000
"111824530",688000,"Smith, Patrick",L,2021-09-19,2021,A+,KC,302
"111826927",692632,"Herrera, Yujanyer",R,2021-09-17,2021,Rk,MIL,699
"111823931",686645,"Pinto, Jean",R,2021-09-19,2021,A,BAL,676
"111801277",658305,"Garcia, Edgar",R,2021-08-26,2021,MLB,MIN,199
"111825515",692507,"Perez, Nathanael",R,2021-09-28,2021,Rk-,TOR,249
"111833731",700278,"Marcano, Brian",R,2021-10-02,2021,Rk-,CIN,381
"111816931",681385,"Tripp, Christian",R,2022-06-10,2022,A,MIL,409
"111812248",667463,"King, John",L,2022-08-17,2022,MLB,TEX,559
"111817807",681600,"Fenelon, Wilmer",R,2022-08-18,2022,Rk,DET,121
"111799215",657140,"Wright, Kyle",R,2022-08-31,2022,MLB,ATL,2266
"111793467",621368,"Hearn, Taylor",L,2021-09-29,2021,MLB,TEX,1759
"111809581",676755,"Mattson, Isaac",R,2021-09-29,2021,AAA,BAL,336
"111815679",676840,"Peacock, Matt",R,2021-09-03,2021,MLB,ARI,1352
"111805683",664126,"Fairbanks, Peter",R,2022-07-14,2022,AAA,TB,100
"111827719",694885,"Murphy, Ryan",R,2022-07-06,2022,AA,SF,192
"111842631",805059,"Amador, Melvyn",L,2022-08-23,2022,Rk-,CHC,611
"111798558",643316,"Fry, Paul",L,2022-08-27,2022,AAA,ARI,369
"111800814",656266,"Bukauskas, J.B.",R,2022-08-27,2022,AAA,ARI,163
"111837703",696263,"Thornton, Tyler",R,2022-08-30,2022,A,CLE,600
"111829482",690922,"Sublette, Ryan",R,2022-08-31,2022,A+,LA,1034
"110290304",593576,"Neris, Hector",R,2022-08-30,2022,MLB,HOU,850
"111833661",698942,"Cruz, Deivy",L,2022-08-26,2022,A,BAL,824
"111840355",800240,"Perez, Michael",R,2022-08-27,2022,Rk-,HOU,405
"111796081",642236,"Zanghi, Joseph",R,2022-07-27,2022,AAA,NYM,367
"111840194",800485,"Torres, Wande",L,2022-08-17,2022,Rk-,MIL,654
"111808806",670288,"Fishman, Jake",L,2022-08-24,2022,AAA,MIA,858
"111837451",695667,"Kudrna, Ben",R,2022-08-25,2022,A,KC,1052
"111822682",693308,"Frasso, Nick",R,2022-06-26,2022,A,TOR,381
"111804881",664180,"Hall, Matt",L,2022-06-26,2022,AAA,SF,102
"111826466",692662,"Guzman, Lewys",R,2022-08-16,2022,Rk-,PIT,194
"111839694",800013,"Sanchez, Ramon",R,2022-08-22,2022,Rk-,TB,322
"110295555",547184,"Kelly, Michael",R,2021-10-03,2021,AAA,HOU,791
"111809590",675973,"Brown, Ty",R,2021-08-01,2021,A+,HOU,1117
"111498658",607231,"Gant, John",R,2021-07-28,2021,MLB,STL,1414
"111819573",683086,"Williams, Kendall",R,2021-09-16,2021,A,LA,1377
"111828151",694738,"Roupp, Landen",R,2022-06-25,2022,A,SF,811
"111815992",677362,"Kuzia, Nicholas",R,2022-08-31,2022,AA,DET,860
"111821510",686762,"Roberts, Austin",R,2022-08-27,2022,AA,PIT,734
"111806266",607755,"Vasquez, Andrew",L,2022-06-08,2022,MLB,TOR,120
"111828291",669419,"Hobbs, Michael",R,2022-08-30,2022,A+,LA,372
"111819731",682982,"Espino, Daniel",R,2022-04-29,2022,AA,CLE,274
"111831073",695776,"Stephan, Josh",R,2022-08-06,2022,A,TEX,1348
"111210275",605254,"Gossett, Daniel",R,2022-08-09,2022,AAA,MIN,620
"111800425",656937,"Schimpf, Tyler",R,2022-05-29,2022,AA,SF,376
"111808178",673258,"Baez, Michel",R,2022-05-14,2022,A,SD,93
"111818663",679346,"Navarro, Edgar",R,2022-04-30,2022,A+,CWS,117
"111792261",608371,"Sims, Lucas",R,2022-05-10,2022,MLB,CIN,129
"111817898",687037,"Baram, Edward",R,2022-06-07,2022,A+,OAK,370
"111815928",676191,"Swanda, John",R,2021-09-14,2021,AA,ANA,129
"111836488",700728,"Arejula, Luis",R,2021-10-01,2021,Rk-,NYY,698
"111837355",671116,"Owen, Jack",L,2021-09-18,2021,A+,OAK,353
"110847272",605177,"Chafin, Andrew",L,2021-09-29,2021,MLB,OAK,397
"111826255",691853,"Santana, Geralmi",R,2021-10-01,2021,Rk-,NYY,591
"111816679",680573,"Woods Richardson, Simeon",R,2021-09-19,2021,AA,MIN,187
"111837540",702860,"Novas, Elvis",R,2021-10-02,2021,Rk-,KC,342
"111826569",692567,"Soto, Cesar",R,2021-09-30,2021,Rk-,BOS,554
"111809204",672755,"Acosta, Aldry",R,2021-09-17,2021,A+,LA,308
"111450068",608349,"Knebel, Corey",R,2021-09-30,2021,MLB,LA,421
"111825146",689701,"Horrell, Michael",R,2021-09-19,2021,AA,HOU,453
"111806541",665981,"Adames, Abel",R,2021-09-16,2021,A,SF,541
"111816707",678710,"Duran, Emmanuel",R,2021-09-18,2021,Rk,ANA,612
"111829344",694032,"Lopez, Greiber",R,2021-09-30,2021,Rk-,SD,329
"111811207",669435,"Kilkenny, Mitchell",R,2021-09-16,2021,A+,COL,1259
"111816120",669421,"Pipkin, Dominic",R,2021-08-05,2021,A+,PHI,1023
"111805982",665734,"Felipe, Angel",R,2021-07-28,2021,A,TB,587
"111807876",670046,"Rosenberg, Kenneth",L,2021-07-16,2021,AA,TB,106
"52868",500610,"Guerra, Deolis",R,2021-10-01,2021,MLB,OAK,1118
"111812205",681007,"Cushing, Jr., Jack",R,2021-09-18,2021,AA,OAK,437
"111826230",691683,"Perez, Elpidio",L,2021-09-13,2021,Rk,MIN,446
"111810845",676077,"Albanese, Glenn",R,2021-09-16,2021,A+,ANA,269
"111819012",680604,"Castano, Blas",R,2021-09-11,2021,A,NYY,596
"111824766",690493,"Lumbert, Evan",R,2021-09-10,2021,Rk,SF,413
"111833911",700345,"Zapata, Deyer",L,2021-10-02,2021,Rk-,ARI,580
"111811853",669135,"Sceroler, Mac",R,2021-08-21,2021,AA,CIN,636
"111815569",668879,"Arobio, Vince",R,2021-08-21,2021,A+,CWS,159
"4329",592145,"Biddle, Jesse",L,2021-10-01,2021,AAA,ATL,627
"111837228",702878,"Orellana, Douglas",R,2022-08-20,2022,Rk,NYM,474
"111842032",802092,"Ramirez, Luis",R,2022-08-23,2022,Rk-,MIA,257
"111828317",692835,"Valdez, Luis",L,2022-06-24,2022,Rk-,LA,132
"111837763",695366,"Jones, Holt",R,2022-08-30,2022,A,MIA,487
"111796515",656550,"Holmes, Grant",R,2021-09-24,2021,AAA,OAK,1393
"111821703",687160,"Martin, Kyle",R,2021-08-06,2021,A,BAL,365
"111818825",679883,"Avila, Luinder",R,2021-09-18,2021,A,KC,446
"111811615",676435,"Cortijo, Harold",R,2021-09-18,2021,A,NYY,207
"111806283",668841,"Van Scoyoc, spencer",L,2021-08-28,2021,Rk,PHI,166
"111821546",683843,"Cruz, Homer",R,2021-09-18,2021,Rk,CWS,663
"111803411",663765,"Woodford, Jake",R,2021-08-27,2021,AAA,STL,598
"111828827",693811,"Valdez, Jesus",R,2021-08-27,2021,Rk-,TEX,149
"111833713",694207,"Mendoza, Brayan",L,2022-07-11,2022,Rk-,TEX,333
"111810652",675655,"Bonnin, Bryce",R,2021-08-22,2021,A,CIN,464
"111796898",656731,"Megill, Tylor",R,2021-10-01,2021,MLB,NYM,1605
"111824752",687190,"Leverett, Adam",R,2021-09-17,2021,AA,PHI,657
"111833367",699117,"Francia, Darlin",R,2021-08-14,2021,Rk-,ANA,221
"111801231",664157,"Bergen, Travis",L,2021-09-30,2021,AAA,TOR,440
"111813717",692834,"Lucumi, Francisco",R,2021-10-02,2021,Rk-,LA,474
"111798743",641816,"Mahle, Tyler",R,2021-10-02,2021,MLB,CIN,3227
"111792841",621112,"Blackburn, Paul",R,2021-08-13,2021,AAA,OAK,1563
"111819477",682051,"Hill, Garrett",R,2021-08-19,2021,A+,DET,918
"111815407",676005,"De Paula, Reinaldo",R,2021-09-18,2021,A,LA,315
"111792362",605309,"Kela, Keone",R,2021-05-07,2021,MLB,SD,201
"111801995",663531,"Allen, Logan",L,2021-09-30,2021,MLB,CLE,880
"109502352",542888,"Armstrong, Shawn",R,2021-06-02,2021,MLB,BAL,407
"111801239",663485,"Sands, Cole",R,2022-08-23,2022,MLB,MIN,483
"111816852",678713,"Contreras, Efrain",R,2022-08-31,2022,A+,SD,920
"111808732",670625,"Moyers, Steven",L,2022-08-02,2022,AAA,CWS,512
"111840341",800234,"Mejias, Jhofez",L,2022-08-20,2022,Rk-,MIL,558
"111810652",675655,"Bonnin, Bryce",R,2022-06-01,2022,A+,CIN,405
"111805672",666212,"Veliz, Gregory",R,2022-06-07,2022,A+,ANA,107
"111810731",676508,"Casparius, Ben",R,2022-05-26,2022,A,LA,500
"111802060",660787,"De Los Santos, Yerry",R,2022-05-20,2022,AAA,PIT,211
"111815114",676620,"Weiman, Blake",L,2022-06-25,2022,AAA,PIT,305
"111824445",656368,"Deppermann, Brad",R,2022-08-30,2022,A+,CHC,361
"4189",592804,"Thornburg, Tyler",R,2022-05-22,2022,MLB,ATL,215
"111821132",686610,"Waldichuk, Ken",L,2021-06-11,2021,A+,NYY,488
"111801931",658667,"Melendez, Cristofer",R,2021-05-26,2021,A+,PIT,153
"111819335",674003,"Bradford, Cody",L,2021-07-29,2021,A+,TEX,1055
"111800943",642840,"Harvey, Joseph",R,2021-06-18,2021,AAA,COL,251
"111808145",664776,"Cousins, Jake",R,2021-05-26,2021,AA,MIL,140
"111799276",666929,"Hartman, Matt",R,2021-05-16,2021,AA,ATL,116
"111672050",642067,"Shawaryn, Mike",R,2021-06-10,2021,AAA,KC,262
"111828045",694820,"Roxby, Braxton",R,2021-08-25,2021,A+,CIN,605
"111816644",678641,"Martinez, Edgar",R,2021-05-19,2021,A+,SD,146
"111498240",606965,"Devenski, Chris",R,2021-05-13,2021,MLB,ARI,154
"111800174",663793,"Chalmers, Dakota",R,2021-05-25,2021,AA,MIN,284
"111819903",679647,"Rose, Jackson",R,2021-05-13,2021,A,MIA,119
"111816324",677669,"Ramirez, Manny",R,2022-08-23,2022,Rk,NYY,191
"111499720",611093,"Bracho, Silvino",R,2022-08-30,2022,AAA,ATL,239
"111816597",677590,"Alegre, Delvis",R,2021-09-13,2021,Rk,MIA,783
"111819309",682969,"Flores, David",L,2021-10-02,2021,Rk-,CLE,528
"111837486",700842,"Rivera, Eduardo",L,2022-08-20,2022,Rk,OAK,264
"111835497",699696,"Talavera, Roiber",R,2022-08-20,2022,Rk-,SEA,301
"111829305",672021,"Cerantola, Eric",R,2022-06-09,2022,A+,KC,184
"111820155",669648,"Doxakis, John",L,2021-06-11,2021,A,TB,417
"111811556",676502,"Phansalkar, Roman",R,2022-08-30,2022,A,ANA,204
"111801193",657660,"Lewis, Justin",R,2021-08-01,2021,A+,ARI,202
"111826568",690374,"Denoyer, Noah",R,2022-08-19,2022,A+,BAL,298
"52920",518774,"Harvey, Matt",R,2022-08-26,2022,AAA,BAL,782
"111837630",701533,"Stanley, Hunter",R,2022-05-01,2022,A+,CLE,227
"111831398",695865,"Flores, Wilmer",R,2021-09-17,2021,A,DET,895
"111816606",679756,"Santana, Martin",R,2021-08-13,2021,Rk,LA,263
"111833866",700260,"Mendez, Eslahiber",R,2021-08-30,2021,Rk-,KC,134
"111802174",663876,"Bush, Nick",L,2021-08-24,2021,AA,COL,618
"111807475",669935,"Alexy, AJ",R,2021-07-31,2021,AA,TEX,857
"111821091",683615,"Ramirez, Jorge",L,2021-08-09,2021,Rk-,WAS,197
"111822179",684169,"Ibarra, Joel",R,2021-09-30,2021,Rk-,LA,388
"111811570",669294,"Campbell, Paul",R,2021-07-31,2021,AAA,MIA,191
"111831129",679062,"Sprinkle, Jonathan",R,2021-08-24,2021,A+,HOU,438
"111805537",664852,"Flaa, Jay",R,2021-10-03,2021,AAA,ATL,682
"111799459",656678,"Manoah, Jr., Erik",R,2021-06-27,2021,A,MIN,163
"111807528",669711,"Weissert, Greg",R,2021-06-13,2021,AA,NYY,230
"111831667",686993,"Sterner, Justin",R,2022-05-17,2022,AAA,TB,120
"109501158",552640,"Kittredge, Andrew",R,2022-06-07,2022,MLB,TB,238
"111797875",643377,"Jax, Griffin",R,2021-07-25,2021,AAA,MIN,684
"111498433",607374,"Tropeano, Nick",R,2021-05-18,2021,AAA,SF,179
"2937",543883,"Vincent, Nick",R,2021-06-20,2021,AAA,TEX,326
"111797951",656492,"Griffin, Foster",L,2021-09-16,2021,AAA,KC,426
"111806321",605521,"Warren, Art",R,2021-09-14,2021,AAA,CIN,281
"111833548",699160,"Briceno, Kevin",R,2022-08-19,2022,Rk,MIL,327
"111798743",641816,"Mahle, Tyler",R,2022-08-17,2022,MLB,MIN,211
"111829313",676931,"Percival, Cole",R,2022-08-31,2022,AA,LA,224
"111801325",607215,"Skoglund, Eric",L,2022-08-05,2022,AAA,KC,124
"111825772",666154,"Kauffmann, Karl",R,2022-08-26,2022,AAA,COL,711
"111837640",673908,"Niekro, JJ",R,2022-08-26,2022,A+,ATL,622
"111833314",699004,"Ribeiro, Sulivan",L,2022-08-20,2022,Rk-,OAK,528
"111840764",800571,"Suarez, Santiago",R,2022-08-20,2022,Rk-,MIA,506
"111807124",676571,"Poulin, PJ",L,2022-08-26,2022,AAA,COL,258
"111827357",693473,"Wurster, Caleb",L,2022-08-30,2022,A+,MIA,84
"111837396",694477,"Patrick, Chad",R,2022-08-07,2022,A,ARI,218
"111809372",671131,"Rutledge, Jackson",R,2021-05-21,2021,A+,WAS,254
"111781317",659275,"Lamet, Dinelson",R,2022-08-26,2022,MLB,COL,144
"3339",489446,"Yates, Kirby",R,2022-08-30,2022,MLB,ATL,102
"111844866",805727,"Regalado, Nicholas",R,2022-08-23,2022,Rk,KC,92
"111840748",800043,"Nin, Lester",R,2022-08-13,2022,Rk-,MIA,473
"110691214",592789,"Syndergaard, Noah",R,2022-08-28,2022,MLB,PHI,457
"111829440",694040,"Dilone, Julio",R,2022-08-20,2022,Rk,SEA,321
"111842208",801735,"Landaeta, Bryant",R,2022-08-22,2022,Rk-,DET,311
"53647",500779,"Quintana, Jose",L,2022-08-31,2022,MLB,STL,506
"111841560",805114,"Gutierrez, Rolando",L,2022-08-23,2022,Rk,ATL,286
"111815490",677124,"Morillo, Sergio",R,2022-08-30,2022,A,CLE,417
"111826313",691706,"Palacios, Jonaiker",R,2022-08-22,2022,Rk,NYM,175
"111795800",641771,"Kuhl, Chad",R,2022-08-20,2022,AAA,COL,87
"111806992",669160,"May, Dustin",R,2022-08-27,2022,MLB,LA,160
"111806394",647336,"Soroka, Mike",R,2022-08-27,2022,AAA,ATL,133
"111825407",691196,"Hejka, Josh",R,2022-08-28,2022,AAA,NYM,125
"111836587",702408,"De la Rosa, Manuel",R,2021-09-04,2021,Rk-,ANA,373
"111807905",669111,"McMillon, John",R,2021-08-03,2021,Rk,KC,272
"111815671",664071,"Law, Connor",R,2021-07-23,2021,A+,TOR,242
"111820163",682908,"Pio, Enmanuel",R,2021-10-01,2021,Rk-,COL,278
"111812177",673663,"Pena, Miguel",R,2021-09-16,2021,A,ATL,869
"111792984",532936,"Sanchez, Mario",R,2021-09-29,2021,AAA,WAS,152
"111838297",703420,"Marcheco, Jorge",R,2021-10-02,2021,Rk-,ANA,123
"111833532",698958,"Azor, Anderson",R,2021-10-02,2021,Rk-,SF,318
"111820256",682863,"Rivera, Francis",R,2021-10-02,2021,Rk-,COL,95
"36142",448281,"Doolittle, Sean",L,2021-10-03,2021,MLB,SEA,180
"111825646",691629,"Boadas, Miguelangel",R,2021-09-27,2021,Rk-,MIN,490
"111824901",688991,"Forrester, Jacob",R,2021-07-08,2021,Rk,CLE,112
"111800464",674056,"Keizer, Ben",L,2021-07-26,2021,Rk,NYY,211
"111821339",686588,"Abeyta, Blane",R,2021-07-15,2021,Rk,NYY,138
"111801695",605138,"Benjamin, Wes",L,2022-05-13,2022,AAA,CWS,511
"111805146",663629,"Small, Ethan",L,2022-07-26,2022,MLB,MIL,133
"111805369",642060,"Sedlock, Cody",R,2022-08-25,2022,AAA,DET,246
"111805724",666191,"Heiss, Brenden",R,2022-04-28,2022,A,SD,162
"111818506",679010,"German, Giovahniey",R,2021-09-17,2021,Rk,MIN,710
"111837478",686701,"Bergert, Ryan",R,2021-09-18,2021,Rk,SD,97
"111824752",687190,"Leverett, Adam",R,2021-08-19,2021,AAA,PHI,142
"111824844",689199,"Schiltz, Luke",R,2021-09-16,2021,Rk,TEX,379
"111808726",664062,"Gonsolin, Tony",R,2021-06-03,2021,AAA,LA,158
"111806599",665625,"Peguero, Elvis",R,2021-08-18,2021,AA,ANA,97
"111819118",680660,"Valenzuela, Oscar",Unknown,2021-06-19,2021,Rk,KC,133
"111806284",666214,"Wentz, Joey",L,2021-06-17,2021,A,DET,348
"111809201",672765,"Florez, Santiago",R,2021-09-19,2021,A+,PIT,766
"111768742",622338,"Liranzo, Jesus",R,2022-07-29,2022,AAA,DET,95
"111816472",678562,"Lopez, Frank",Unknown,2021-05-24,2021,Rk,SD,89
"111825136",688014,"Sanchez, Edwin",R,2021-09-18,2021,Rk,ANA,456
"111833302",699039,"Rosario, Darwin",R,2021-07-30,2021,Rk-,HOU,96
"111821249",687561,"Jordan, Brannon",R,2021-09-14,2021,Rk,MIL,104
"111806808",663718,"Rodriguez, Wesley",R,2021-09-19,2021,AA,ARI,109
"111815820",668766,"File, Dylan",R,2021-07-22,2021,A+,MIL,112
"111811164",685338,"Vernia, Justin",R,2022-05-05,2022,AA,ARI,190
"111838153",690103,"Jefferson, Chris",R,2021-09-16,2021,Rk,SEA,152
"111806400",668968,"Crouse, Hans",R,2021-09-11,2021,AAA,PHI,88
"111808088",669952,"White, Mitchell",R,2021-09-03,2021,A,LA,131
"111825845",691712,"Rodriguez, Luis",L,2021-09-16,2021,A,NYM,115
"111837532",700177,"Holt, Owen",R,2021-09-17,2021,Rk,CIN,135
"111812219",663895,"Stringer, Cole",L,2022-07-12,2022,Rk,COL,176
"111833459",699693,"Millan, Carlos",R,2022-08-16,2022,Rk-,PHI,319
"111840280",800341,"Perez, Roman",R,2022-08-22,2022,Rk-,MIL,411
"111816749",682640,"Rodriguez, Osiel",R,2022-08-20,2022,Rk,NYY,454
"111796266",656353,"Davidson, Tucker",L,2022-07-31,2022,AAA,ATL,1357
"111805489",670167,"Schreiber, John",R,2022-08-29,2022,MLB,BOS,811
"111811211",669468,"Leasher, Aaron",L,2022-08-27,2022,AAA,SD,1371
"111810842",672456,"Montero, Keider",R,2022-08-26,2022,A+,DET,1607
"111800563",656548,"Holloway, Jordan",R,2022-07-17,2022,AAA,MIA,342
"111819077",680632,"Marcano, Rafael",L,2022-06-28,2022,A,PHI,388
"111807156",666658,"Chacin, Jose",R,2022-08-31,2022,AA,NYM,1489
"111837765",683148,"Benson, Cooper",L,2022-06-28,2022,Rk,TOR,155
"111840167",800223,"Galindez, Yorman",R,2022-08-23,2022,Rk,MIL,716
"111822610",684483,"Juarez, Daniel",L,2022-08-14,2022,A,NYM,692
"111802241",663455,"Pilkington, Konnor",L,2022-07-23,2022,MLB,CLE,846
"111828147",692617,"Liu, Chih-Jung",R,2022-08-27,2022,A+,BOS,1658
"111825526",692401,"Salas, Juan",R,2022-08-16,2022,Rk-,STL,615
"111823374",685734,"Lopez, Victor",R,2022-08-23,2022,A,PHI,537
"111840483",800483,"Laureano, Ismael",R,2022-08-23,2022,Rk-,TB,542
"111811220",685124,"Burns, Nathan",R,2022-08-28,2022,A+,ANA,455
"111842612",805044,"Almonte, Dawil",R,2022-08-22,2022,Rk-,HOU,625
"111824616",679648,"Stevenson, Jake",R,2022-08-07,2022,A+,CIN,616
"109998082",605154,"Brebbia, John",R,2022-08-29,2022,MLB,SF,874
"111824637",688010,"Fisher, Nate",L,2022-08-28,2022,AAA,NYM,810
"111819190",680857,"Noboa, Darlin",R,2022-08-22,2022,Rk,CLE,450
"111798322",663642,"Smith, Josh",L,2022-08-30,2022,AA,TEX,394
"111797406",596082,"Reed, Jake",R,2022-07-03,2022,AAA,NYM,198
"111837597",685001,"Jozwiak, Chandler",L,2022-08-21,2022,A+,MIA,528
"110295771",592836,"Walker, Taijuan",R,2022-08-30,2022,MLB,NYM,2076
"111808013",664158,"Eckelman, Matt",R,2022-07-24,2022,AAA,PIT,666
"111818460",678975,"Heredia, Nathanael",L,2022-08-27,2022,A+,STL,1317
"111817472",669465,"Marceaux, Landon",R,2022-07-30,2022,A+,ANA,1134
"111824836",687437,"Mraz, Spencer",R,2022-08-31,2022,A+,TEX,917
"111792787",621142,"Buttrey, Ty",R,2022-08-27,2022,AAA,ANA,622
"111816288",677315,"Schroeder, Jayson",R,2022-08-30,2022,A,HOU,722
"110847749",600921,"Machado, Andres",R,2022-08-09,2022,MLB,WAS,770
"111818011",647179,"Brettell, Mike",R,2022-08-31,2022,AA,STL,1084
"47686",501593,"Avilan, Luis",L,2022-08-31,2022,AAA,WAS,411
"111811891",676395,"Garcia, Robert",L,2022-08-30,2022,AAA,MIA,872
"111808329",676438,"Baird, Michael",R,2022-07-29,2022,AA,COL,1042
"110816452",605288,"Houser, Adrian",R,2021-09-29,2021,MLB,MIL,2387
"111793316",641154,"Lopez, Pablo",R,2021-10-03,2021,MLB,MIA,1693
"111798870",642100,"Speier, Gabe",L,2021-09-12,2021,AAA,KC,744
"111807448",682010,"Ramsey, Lane",R,2021-07-20,2021,AA,CWS,254
"111803472",681895,"Sisk, Evan",L,2021-07-28,2021,AA,STL,403
"111818309",681797,"Cosby, Christian",R,2021-09-12,2021,A+,KC,1163
"111796528",656755,"Montes de Oca, Bryce",R,2021-09-05,2021,A+,NYM,621
"111810830",681875,"McDowell, Theo",R,2022-08-26,2022,A+,TEX,295
"111808721",667677,"Houston, Zachary",R,2022-08-04,2022,AA,DET,726
"111807718",669165,"Hurt, Kyle",R,2022-08-28,2022,AA,LA,685
"111801931",658667,"Melendez, Cristofer",R,2022-07-09,2022,AAA,PIT,636
"111807954",667746,"Bencomo, Edwuin",R,2022-08-05,2022,A+,SD,773
"111838341",703417,"Sanchez, Yanquiel",L,2022-08-27,2022,Rk-,HOU,521
"111816551",678495,"Rodriguez, Randy",R,2022-07-12,2022,A+,SF,908
"111793529",656919,"Ruppenthal, Matthew",R,2022-08-31,2022,AA,HOU,1070
"111801937",660761,"Suarez, Jose",L,2022-08-29,2022,MLB,ANA,1368
"111809011",669912,"Snead, Kirby",L,2022-06-19,2022,AAA,OAK,212
"111827606",692573,"Alcila, Jose",R,2022-07-23,2022,Rk,CHC,205
"110980004",592351,"Gray, Jon",R,2021-10-01,2021,MLB,COL,2602
"110678499",593423,"Montas, Frankie",R,2021-09-29,2021,MLB,OAK,3097
"111833662",698953,"Duarte, Pavel",L,2022-08-22,2022,Rk-,SF,446
"111805295",661255,"Lopez, Yoan",R,2022-08-31,2022,AAA,NYM,473
"32851",472551,"Abad, Fernando",L,2022-08-30,2022,AAA,SEA,552
"111843937",800045,"Cruz, Anthony",R,2022-08-19,2022,Rk-,HOU,399
"111815903",669212,"Morgan, Eli",R,2022-08-31,2022,MLB,CLE,858
"111837556",701180,"Edwards, Christian",R,2022-08-20,2022,Rk,CWS,407
"111816495",663767,"Shugart, Chase",R,2022-06-29,2022,AA,BOS,551
"111793416",641739,"Kaminsky, Rob",L,2022-08-30,2022,AA,SEA,567
"111819335",674003,"Bradford, Cody",L,2022-08-25,2022,AA,TEX,1742
"111793075",623167,"Flexen, Christopher",R,2022-08-30,2022,MLB,SEA,2095
"111840762",800581,"Quintero, Santiago",L,2022-08-20,2022,Rk-,ANA,716
"111809303",672666,"Ramirez, Adolfo",R,2022-08-02,2022,A,LA,692
"111837236",681387,"Monke, Caden",L,2022-08-28,2022,A+,KC,1035
"111818617",687003,"Van Belle, Brian",R,2022-08-28,2022,AA,BOS,1042
"111807417",666766,"Aquino, Stiward",R,2022-08-03,2022,A,ANA,561
"111833842",694231,"Ramirez, Sebastian",L,2022-08-19,2022,Rk-,KC,386
"111806526",665959,"Mendoza, Abdiel",R,2022-08-30,2022,A+,TOR,1226
"111801503",657566,"DuRapau, Montana",R,2021-09-19,2021,AA,OAK,867
"111821899",687321,"Goggin, Dan",R,2021-06-25,2021,AA,NYM,346
"111818758",693312,"Nicolas, Kyle",R,2021-07-20,2021,A+,MIA,1116
"111800984",656077,"Paulino, Felix",R,2021-09-12,2021,AA,CWS,421
"110678600",592741,"Shreve, Chasen",L,2021-10-02,2021,MLB,PIT,954
"111799983",670056,"Baragar, Caleb",L,2021-10-01,2021,AAA,SF,502
"111802058",660781,"Robles, Domingo",L,2021-09-15,2021,AA,STL,1713
"111809040",669358,"Baz, Shane",R,2021-06-09,2021,AA,TB,483
"111818470",678981,"Moreno, Williander",R,2021-09-19,2021,A,DET,926
"111766839",661408,"Perez, Luis",R,2021-08-14,2021,AA,BAL,440
"111803372",666156,"Lawson, Reggie",R,2021-06-26,2021,AA,SD,156
"111793859",643539,"Simpson, William",R,2021-07-06,2021,AAA,BOS,264
"76119179",542914,"Bass, Anthony",R,2021-10-03,2021,MLB,MIA,983
"111806266",607755,"Vasquez, Andrew",L,2021-08-27,2021,AAA,MIN,809
"111811631",680686,"Gray, Josiah",R,2022-08-20,2022,MLB,WAS,2188
"111820367",682852,"Perez, Jordano",R,2022-07-15,2022,A,ATL,694
"111808629",657252,"Puckett, Brady",R,2022-08-26,2022,A+,MIA,515
"111818942",680640,"Meza, Carlos",L,2022-08-28,2022,A,ARI,1322
"111819617",681938,"Reyes, Angel",R,2022-08-23,2022,A,DET,375
"2963",543208,"Gaviglio, Sam",R,2022-07-15,2022,AAA,LA,1173
"111821396",686585,"Chaidez, Adrian",R,2022-08-27,2022,AA,HOU,1359
"111803372",666156,"Lawson, Reggie",R,2022-08-06,2022,AA,SD,1175
"111826193",692022,"Luna, Adrian",R,2022-08-19,2022,Rk,SD,442
"111840243",800350,"Silverio, Freilyn",R,2022-08-20,2022,Rk-,CHC,535
"111808268",669804,"De Jesus, Angel",R,2022-08-28,2022,AAA,DET,641
"111809634",674265,"Abel, Kevin",R,2022-08-26,2022,A,CIN,489
"111819250",682523,"Mitzel, Tyler",R,2022-08-03,2022,A+,MIA,759
"111816961",681856,"Ponticelli, Thomas",R,2022-08-28,2022,AA,CLE,643
"110290388",554241,"Otero, Andy",L,2022-08-16,2022,AAA,MIL,529
"111820071",683596,"Alvarado, Wilgenis",L,2022-08-06,2022,A,TOR,852
"111825868",691699,"Maldonado, Fraudy",L,2022-08-22,2022,Rk,MIL,349
"111824719",691507,"Genao, Joldanny",R,2022-08-20,2022,Rk-,BAL,536
"111843956",702340,"Groen, Gunnar",R,2022-08-15,2022,Rk,ARI,404
"111818881",666502,"Martinez, Marcelo",L,2021-06-12,2021,AA,KC,499
