"ID","NAME","YEAR","LVL","TEAM","SWM","CHASERATE","K_RATE","BB_RATE"
"111815679","Peacock, Matt",2022,MLB,KC,22.800,32.600,12.100,6.100
"111797071","McKay, David",2022,AAA,NYY,21.600,24.300,29.500,12.500
"111833423","Sierra, Brian",2022,Rk-,NYM,12.900,13.500,5.900,23.500
"111828099","Tovar, Javier",2022,Rk-,CLE,27.500,26.700,23.300,9.300
"111128099","Gallegos, Gio",2022,MLB,STL,31.100,35.100,30.300,6.700
"111827827","Knack, Landon",2022,AA,LA,29.700,27.000,29.100,9.600
"111824311","Montano, Gregori",2022,Rk,CHC,40.700,37.300,42.900,3.600
"111824856","Enright, Nic",2021,A+,CLE,38.700,32.300,45.700,4.300
"111499448","Payano, Pedro",2021,AA,DET,32.300,24.200,31.900,12.400
"111806953","Kranick, Max",2021,AAA,PIT,24.100,26.200,19.500,6.900
"4375","Richards, Garrett",2021,MLB,BOS,20.200,26.900,18.600,9.700
"111800743","Kaprielian, James",2021,MLB,OAK,23.900,25.700,24.500,8.200
"111793537","Bugg, Parker",2021,AAA,MIA,30.400,25.200,29.000,15.500
"111795800","Kuhl, Chad",2021,MLB,PIT,26.100,23.300,21.500,12.000
"53472","Jones, Nate",2021,MLB,LA,23.500,25.000,18.900,5.400
"111809029","Garcia, Bryan",2021,MLB,DET,19.500,23.900,16.700,13.000
"111837556","Edwards, Christian",2022,A,CWS,23.400,26.100,17.100,19.500
"111837580","Lavender, Nathan",2022,A,NYM,39.300,26.100,39.500,14.500
"111815114","Weiman, Blake",2022,AAA,PIT,17.700,26.600,22.500,3.800
"111825305","Del Bonta-Smith, Fineas",2022,A+,COL,40.700,43.100,34.500,6.900
"111811182","Dacosta, Franklin",2022,A+,TB,31.000,28.600,24.700,7.300
"111802262","Beck, Tristan",2022,AA,SF,30.000,32.800,32.200,11.900
"111821329","Moss, Addison",2022,A+,TB,21.100,17.600,20.600,11.800
"111831483","Reed, Sheldon",2022,A,CHC,59.500,28.800,57.500,7.500
"110816483","Edwards Jr., Carl",2022,AAA,WAS,35.100,29.000,34.000,8.000
"111837334","Rice, Jake",2022,A+,ARI,33.900,32.000,38.200,10.900
"110295771","Walker, Taijuan",2021,MLB,NYM,21.200,26.300,22.300,8.400
"111793146","Crowe, Wil",2021,MLB,PIT,23.800,27.400,21.200,10.900
"111498299","Rios, Yacksel",2021,AAA,TB,26.200,26.700,34.000,4.000
"111815471","Elliott, Jensen",2021,A,BAL,25.200,25.300,16.700,4.400
"111210593","Pfeifer, Philip",2021,AAA,SF,19.700,17.600,18.300,15.500
"111809259","Galindez, Geremy",2021,A,MIA,25.400,24.500,6.100,12.100
"111793351","Heaney, Andrew",2021,MLB,ANA,27.000,34.300,28.200,7.700
"111801937","Suarez, Jose",2021,MLB,ANA,24.000,27.700,20.600,8.700
"111818738","Misiaszek, Andrew",2021,A,CLE,34.100,34.200,32.200,9.500
"111795901","Rogers, Joshua",2022,AAA,MIA,19.900,23.000,18.500,8.600
"111837377","Warren, Will",2022,A+,NYY,26.400,30.500,30.000,6.400
"111814800","Abbott, Cory",2021,AAA,CHC,28.300,28.200,29.800,12.200
"111824883","Tassin, Bryce",2021,A,DET,25.900,26.900,30.600,8.200
"111809111","Solano, Enmanuel",2021,A,STL,21.900,33.800,14.700,8.800
"111803472","Sisk, Evan",2021,A+,STL,33.300,20.200,29.000,12.900
"40350","Parker, Blake",2021,AAA,CLE,43.800,30.800,37.500,12.500
"109502101","Perez, Martin",2021,MLB,BOS,18.100,27.200,19.100,7.100
"111820561","Kelley, Jared",2021,A,CWS,29.200,25.800,22.300,19.600
"111815855","Whitley, Kodi",2021,MLB,STL,28.600,29.300,26.700,11.900
"111825771","Bennett, Nick",2021,A+,MIL,25.000,24.100,29.000,7.700
"111796705","Damron, Ty",2021,AA,OAK,20.700,25.100,20.600,7.100
"111825625","Chiquillo, Diego",2021,Rk-,PIT,27.500,23.000,25.400,26.300
"111825778","Mota, Ismael",2021,Rk-,SF,25.300,29.900,22.600,3.800
"111821091","Ramirez, Jorge",2021,Rk-,WAS,26.800,28.200,28.800,5.800
"111826948","Navarro, Diego",2021,Rk-,CLE,25.900,28.300,25.000,4.700
"111818407","De Dios, Fredely",2021,Rk,ARI,36.100,21.600,22.400,24.500
"111828545","Ovalles, Layonel",2021,Rk-,NYM,26.000,29.900,26.200,4.800
"111828806","Moreno, Raymher",2021,Rk-,TEX,18.400,30.800,13.800,5.200
"111825693","Salas, Moises",2021,Rk-,BAL,21.600,10.100,23.500,35.300
"111806994","Jenkins, Brandon",2021,Rk,CWS,42.300,24.400,32.600,18.500
"111793029","Johnson, Brian",2021,AAA,ANA,17.800,23.700,17.700,8.600
"111831450","Goldsberry, Blake",2021,A,COL,19.500,28.100,22.100,6.900
"111824471","McMinn, Josh",2021,A+,ARI,26.800,22.900,22.700,18.200
"111803668","Sittinger, Brandyn",2021,AAA,ARI,27.000,22.800,32.000,14.000
"111833677","Castro, Luis",2021,Rk-,CIN,36.800,28.900,31.100,23.000
"111811211","Leasher, Aaron",2021,AAA,SD,20.800,18.800,16.100,8.100
"111819130","Rodriguez, Rainiery",2021,Rk,ATL,28.400,28.600,26.900,3.800
"111820254","Reyes, Carlos",2021,Rk-,BOS,19.900,22.500,22.800,19.300
"111766095","Rodriguez, Jefry",2021,MLB,WAS,17.600,25.500,17.900,15.200
"111805001","Hartlieb, Geoff",2021,MLB,NYM,29.300,12.000,18.500,22.200
"111801544","Guzman, Jorge",2021,AAA,MIA,32.100,28.000,27.700,12.000
"111825605","Ramirez, Brayan",2021,Rk-,STL,25.400,26.600,19.200,13.500
"110691646","Adleman, Timothy",2021,AAA,CIN,25.700,32.000,21.900,5.900
"111837061","Rozek, Aaron",2021,A,MIN,30.300,44.000,33.300,0.000
"111820455","Jimenez, Carlos",2021,Rk,PIT,35.400,24.500,30.800,12.500
"111825688","Torrealba, Pedro",2021,Rk-,OAK,24.300,25.000,19.600,14.100
"111826126","Loubier, Blake",2021,Rk,BOS,25.000,37.100,27.800,13.000
"111806484","Saldana, Enrique",2021,Rk,STL,23.700,27.800,24.800,9.200
"111810733","Shuster, Jared",2021,A+,ATL,35.100,35.100,31.100,6.300
"111821183","Scroggins, Cody",2021,A+,BOS,19.600,20.400,20.200,17.200
"111833506","Chaviel, Edgardo",2021,Rk-,MIN,25.400,23.000,15.900,11.600
"111829144","Flores, Eiroon",2021,Rk-,TEX,26.100,33.900,29.500,11.500
"111801812","Osnowitz, Mitchell",2021,AA,MIN,28.100,24.100,22.600,19.100
"111819279","Vasquez, Randy",2021,A+,NYY,30.700,36.100,36.600,5.500
"111797380","Wells, Nick",2021,AAA,WAS,23.300,26.000,19.300,15.300
"111806481","Diaz, Deivi",2021,Rk,CWS,25.600,21.500,19.400,23.600
"111819255","Caceres, Kelvin",2021,Rk,ANA,32.300,23.300,33.100,13.500
"111820076","Castellano, Eiberson",2021,Rk-,PHI,32.400,24.500,26.700,13.800
"111805146","Small, Ethan",2021,AAA,MIL,22.500,23.100,16.300,14.300
"111826091","Figgins-Jefferson, DJ",2021,Rk,PHI,42.100,18.500,33.300,14.300
"111820561","Kelley, Jared",2022,A,CWS,27.700,24.200,21.100,14.300
"111815855","Whitley, Kodi",2022,MLB,STL,24.200,27.400,20.300,15.300
"111815374","Weiss, Ryan",2022,AA,ARI,20.500,27.800,21.700,1.400
"111820563","Phillips, Connor",2022,A+,CIN,32.200,31.200,35.200,12.500
"111798199","Megill, Trevor",2022,AAA,MIN,32.900,27.300,34.000,8.500
"4441","Bedrosian, Cam",2021,AAA,PHI,26.200,28.300,23.800,8.300
"111822938","Caldera, Albert",2021,Rk-,MIL,31.700,27.600,18.500,24.600
"111818470","Moreno, Williander",2021,A,DET,30.700,31.800,27.300,8.600
"111793315","Almonte, Jose",2021,A,CHC,28.000,19.800,23.400,24.000
"111828768","Melendez, Anderson",2021,Rk-,DET,29.700,19.100,18.300,14.000
"111817277","Sandridge, Jayvien",2021,Rk,CIN,36.900,23.400,28.600,16.700
"111821417","Florentino, Luis",2021,Rk,OAK,24.200,27.600,25.400,12.300
"111795903","Castano, Daniel",2022,AAA,MIA,27.800,32.700,26.400,7.600
"111792770","Moll, Sam",2021,AAA,OAK,36.000,29.200,30.900,9.100
"111817207","Eldred, C.J.",2021,A,KC,19.000,15.200,12.500,15.600
"111806762","Wilson, Bryse",2021,MLB,PIT,14.500,36.900,13.600,5.900
"111811287","Landinez, Yerry",2021,Rk,SD,28.400,21.500,32.400,8.100
"111805180","Ortega, Oliver",2021,AAA,ANA,32.000,27.900,27.300,9.100
"111833846","Paz, Ender",2021,Rk-,PHI,30.000,13.500,22.900,34.300
"111837627","Leonard, Cameron",2021,Rk,TB,31.700,38.900,28.100,3.100
"111819309","Flores, David",2021,Rk-,CLE,26.300,21.500,19.200,15.400
"111833500","Baldiris, Luis",2021,Rk-,MIA,35.500,22.700,40.800,19.700
"111818142","Villalobos, Elijah",2021,A+,MIA,32.700,28.100,40.400,8.700
"111837387","Ciprian, Braudin",2021,Rk-,MIL,30.100,26.000,19.000,21.400
"111833671","Aquino, Patricio",2022,Rk,MIL,34.400,32.600,33.800,10.000
"111792134","Head, Louis",2022,MLB,MIA,20.500,23.200,20.700,9.900
"111822610","Juarez, Daniel",2022,A,NYM,36.500,27.400,36.600,13.700
"111840448","Primera, Jorman",2022,Rk-,TB,25.500,24.400,21.900,6.800
"111840817","Sanchez, Enger",2022,Rk-,COL,26.200,33.300,21.100,6.300
"111837371","Gregory, Hunter",2022,A+,TOR,28.700,29.400,27.600,7.600
"111837184","Polanco, Eybersson",2022,Rk-,BOS,28.900,28.800,26.600,8.700
"111833538","Romero, Christian",2022,Rk,LA,38.900,32.300,31.800,2.300
"111839695","Navas, Keiner",2022,Rk-,TB,27.900,31.800,22.400,12.900
"111837593","Chandler, Bubba",2022,Rk,PIT,43.200,23.900,47.800,15.200
"111800838","Lillie, Ryan",2022,AAA,SD,17.400,19.200,16.900,12.300
"111808727","Poppen, Sean",2021,MLB,PIT,25.000,31.400,15.400,7.700
"111816575","Reyes, Yoelvis",2022,A,PIT,24.500,26.300,25.000,13.500
"111806490","Rijo, Luis",2022,Rk,MIN,30.900,26.300,31.000,5.200
"111833711","Cruz, Rony",2022,Rk-,COL,27.400,31.000,25.000,8.000
"111821351","Monteverde, Pat",2022,A+,MIA,29.800,28.400,27.900,8.000
"111817681","Bautista, Kelvin",2021,Rk,TEX,46.600,,33.800,12.300
"111828387","Horn, Bailey",2021,A,CWS,25.700,28.900,29.100,6.400
"111816553","Gomez, Orceli",2021,Rk,TEX,49.300,,47.100,11.800
"111818787","Wolf, Zach",2021,AA,MIA,25.000,29.800,25.300,5.500
"111831290","Brzykcy, Zachary",2022,A+,WAS,42.500,33.900,45.900,11.800
"111799578","Peralta, Ofelky",2022,A,SF,32.300,40.000,25.000,3.600
"111840511","Gomez, Carlos",2022,Rk-,SF,31.900,23.500,20.800,20.800
"111825316","Pucheu, Jacques",2022,A+,CIN,30.400,30.800,12.800,10.600
"111837602","Willis, Alec",2022,Rk,STL,33.300,24.100,36.800,5.300
"111818825","Avila, Luinder",2021,A,KC,24.400,25.100,21.100,5.300
"111821750","Guerrero, Diorys",2021,Rk-,STL,33.300,33.700,30.600,3.800
"111808088","White, Mitchell",2021,A,LA,32.500,44.600,34.100,2.400
"111831275","Madrigal, Ty",2021,A+,CWS,30.200,17.600,30.700,16.000
"111819731","Espino, Daniel",2021,A+,CLE,41.600,36.000,45.100,8.200
"111824348","Veloz, Manuel",2021,Rk-,CWS,26.100,33.700,27.500,1.400
"111817294","Holman, Grant",2021,A,OAK,23.600,24.800,24.600,6.600
"111817903","Pope, Austin",2021,A+,ARI,28.300,29.600,26.900,4.500
"111815465","Martin, Davis",2021,AA,CWS,27.800,36.200,23.000,9.200
"111819279","Vasquez, Randy",2021,AA,NYY,24.800,30.600,19.600,7.200
"111837856","Silva, Eric",2022,A,SF,29.900,28.400,27.100,10.700
"53409","Strasburg, Stephen",2022,A,WAS,41.800,32.300,29.000,16.100
"110683003","Overton, Dillon",2022,AAA,COL,22.500,25.800,18.100,7.400
"111798937","Diplan, Marcos",2022,MLB,BAL,17.000,29.000,29.600,18.500
"111823472","Cuevas, Nelson",2021,Rk-,MIL,25.400,24.200,24.100,14.300
"111716186","Hernandez, Elieser",2021,AAA,MIA,36.000,33.300,41.600,3.900
"111810652","Bonnin, Bryce",2021,A,CIN,37.700,33.600,36.700,6.700
"111800991","Overton, Connor",2021,MLB,TOR,19.600,24.500,16.700,8.300
"111825117","Killam, Brent",2022,AA,ANA,27.000,29.100,22.000,7.700
"110295118","Greene, Shane",2022,AAA,LA,28.400,33.300,21.400,9.500
"111837682","Olds, Wyatt",2021,A,BOS,40.700,31.800,40.000,12.000
"111821302","Peluse, Colin",2021,AA,OAK,22.800,25.200,29.800,7.000
"111823631","Petit, Jonathan",2021,Rk-,PHI,25.800,30.200,24.700,3.300
"111801289","Feltner, Ryan",2021,MLB,COL,29.800,17.600,18.200,15.200
"111837601","Campbell, Logan",2021,A,MIN,24.700,22.600,22.000,8.500
"111819039","Charle, Cristian",2021,A,PIT,27.200,33.000,20.000,6.000
"111825608","Medina, Brayan",2021,Rk-,SD,39.100,28.100,32.300,16.200
"111835755","Garcia, Jogly",2021,Rk-,BOS,40.700,16.700,21.100,57.900
"111837340","Baker, Andrew",2021,A,PHI,37.200,21.100,30.200,32.100
"111827293","Hernandez, Miguel",2021,Rk-,KC,31.700,30.200,16.400,3.600
"111828114","Stankiewicz, John",2021,A,MIN,28.400,33.200,25.000,8.300
"111822783","Doble, Mario",2021,Rk,MIA,31.000,28.800,25.300,10.800
"111831073","Stephan, Josh",2021,A,TEX,34.800,33.300,33.300,7.000
"111837358","Burnette, Jimmy",2021,A,TOR,28.200,20.700,34.700,14.300
"111798656","Godley, Zack",2021,AAA,NYM,23.900,25.200,16.900,14.900
"111837535","Cardona, Ryan",2021,A,CIN,20.500,34.000,16.700,11.900
"111808283","Hernandez, Jose",2021,A+,LA,28.700,32.400,30.300,13.600
"111813411","Mize, Casey",2022,MLB,DET,11.800,20.300,8.900,4.400
"4554","Urena, Jose",2022,MLB,MIL,21.600,29.700,8.300,13.900
"111796902","Bain, Jeff",2021,AAA,ARI,30.200,24.500,23.700,2.600
"111798515","Topa, Justin",2021,AAA,MIL,20.000,29.600,25.600,5.100
"111837275","Mills, Zane",2021,Rk,STL,39.700,41.500,34.600,0.000
"4441","Bedrosian, Cam",2021,MLB,OAK,19.700,23.900,21.100,10.500
"111809618","Jennings, Steven",2021,A,PIT,28.800,29.000,27.900,7.400
"111819300","Cuenca, Angel",2022,A,STL,17.600,25.800,11.500,15.400
"111816009","Weathers, Ryan",2021,AAA,SD,20.500,38.200,25.600,4.700
"111809100","Berroa, Prelander",2022,AA,SEA,45.200,30.100,39.200,17.500
"111806351","Marsh, Alec",2021,Rk,TEX,46.700,,44.000,12.000
"111827298","Saladin, Darlin",2022,Rk-,STL,26.100,26.100,23.900,12.200
"111833727","Herrera, Welinton",2022,Rk-,COL,32.100,36.200,30.400,8.000
"111807559","Long, Sam",2022,MLB,SF,24.200,24.700,18.200,7.700
"111840277","Chirinos, Junior",2022,Rk-,STL,35.500,33.900,24.100,5.200
"111809019","Puk, A.J.",2022,MLB,OAK,26.300,29.000,27.500,7.300
"111828800","Abreu, Juan",2022,Rk,WAS,36.400,24.800,33.300,15.600
"111827863","Cruz, Darwin",2022,Rk,TOR,33.000,32.300,26.700,11.700
"111836560","Serna, Luis",2022,Rk,NYY,37.600,29.000,34.800,8.900
"111840741","Fuente, Johandry",2022,Rk-,MIA,27.400,22.400,19.800,22.900
"111827949","Marte, Fraimin",2022,Rk-,CHC,27.900,20.500,25.500,15.200
"111828391","Munoz, Wilkerman",2022,Rk-,TEX,31.700,31.500,23.800,11.200
"111843172","Andrade, Kleyderve",2022,Rk-,PHI,30.600,30.700,18.800,15.600
"111803630","Stephan, Trevor",2022,MLB,CLE,32.300,34.900,31.100,6.200
"111837593","Chandler, Bubba",2022,A,PIT,33.300,22.700,28.400,17.900
"111833612","Abad, Dailoui",2022,Rk-,LA,14.900,25.300,17.700,11.500
"111796266","Davidson, Tucker",2022,AAA,ATL,27.700,32.000,27.800,7.000
"111841563","Sanchez, Juan",2022,Rk-,ATL,27.400,28.000,22.500,15.800
"111793316","Lopez, Pablo",2022,MLB,MIA,26.100,33.500,23.700,7.500
"111806744","Alvarado, Elvis",2022,A+,DET,27.900,31.600,27.600,6.000
"111809363","Paulino, Naswell",2022,A+,TOR,23.600,32.100,22.000,10.000
"111823128","Kravetz, Evan",2022,A+,CIN,29.800,29.700,28.300,9.900
"111498571","Estevez, Carlos",2022,MLB,COL,17.600,24.200,22.400,10.000
"111837860","Low, Quinton",2022,Rk,MIL,37.500,31.800,38.100,11.900
"111818007","Curlis, Connor",2022,AA,CIN,25.700,28.900,24.900,7.500
"111805875","Diaz, Juan",2022,Rk,MIA,27.700,34.100,24.700,7.800
"111808432","Lemieux, Mack",2022,AA,ARI,32.500,30.200,17.600,14.300
"111842353","De La Cruz, Ruben",2022,Rk-,BOS,28.100,20.800,21.700,20.700
"111812118","Contreras, Nelfri",2022,A,STL,30.100,25.100,25.600,14.300
"111826356","Ress, Patricio",2022,Rk-,PIT,27.000,26.300,19.900,11.400
"111795833","Gonzalez, Brian",2022,AA,WAS,26.000,24.200,22.100,13.700
"111825089","Rashi, Taylor",2021,A+,SF,33.500,25.600,35.800,11.600
"111797056","Ryu, Hyun-Jin",2021,MLB,TOR,20.500,31.300,20.400,5.300
"111415983","Nance, Tommy",2021,MLB,CHC,23.900,25.500,23.600,10.200
"111811553","Sanders, Cameron",2021,AA,CHC,30.500,27.400,27.700,11.400
"111809618","Jennings, Steven",2021,A+,PIT,19.500,28.300,16.900,4.200
"111808044","Marinaccio, Ron",2021,AA,NYY,42.100,37.900,41.300,12.300
"111781203","Clarkin, Ian",2021,AAA,COL,12.100,17.800,7.500,13.500
"111815865","Seelinger, Matt",2021,AA,SF,31.900,24.500,35.600,17.200
"111781301","Duncan, Frank",2021,AA,COL,19.900,29.900,18.100,3.300
"111798412","Ledo, Luis",2021,AA,CWS,29.600,34.100,29.900,11.500
"111821935","Umana, Sergio",2021,A,PIT,24.300,32.900,13.900,2.600
"111812140","Weems, Avery",2021,A+,TEX,33.900,33.300,34.500,7.500
"111792507","Adams, Austin",2021,MLB,SD,33.400,26.700,31.500,14.500
"111802283","Nunez, Oddy",2021,AA,PIT,29.300,25.400,22.600,16.400
"111804873","Lau, Adam",2021,AA,MIN,26.500,23.800,21.200,10.300
"111818442","Fletcher, Aaron",2021,AAA,SEA,25.200,23.200,21.000,7.000
"111811651","Nelson, Kyle",2021,MLB,CLE,27.000,24.400,16.300,16.300
"111498656","Biagini, Joe",2022,AAA,TOR,22.600,30.000,18.600,9.900
"111792534","Castillo, Luis",2022,MLB,CIN,24.100,28.400,25.800,8.000
"111792787","Buttrey, Ty",2022,AAA,ANA,21.600,23.000,18.600,12.200
"111818663","Navarro, Edgar",2022,AA,CWS,31.800,23.200,23.900,17.900
"47057","Stammen, Craig",2022,MLB,SD,20.700,27.600,19.700,3.600
"32851","Abad, Fernando",2022,AAA,SEA,21.100,26.400,19.900,5.000
"111822155","Di Monte, Daniele",2022,Rk,DET,25.200,22.000,10.700,26.200
"111813536","Lopez, Luis",2022,Rk-,MIA,20.800,38.300,14.100,5.600
"111839828","Guerrero, Jarlin",2022,Rk,BAL,17.900,22.300,15.100,5.700
"111824687","Alston, Garvin",2022,A+,WAS,27.300,22.400,24.100,9.900
"111823325","Ramos, Jorge",2022,Rk,PIT,28.100,20.200,31.700,4.900
"111809205","Martinez, Rafael",2022,Rk,SF,30.400,34.800,26.800,9.300
"111833611","Chires, Samir",2022,Rk-,SF,24.300,36.700,20.600,9.400
"111815993","Turner, Matt",2022,A+,CLE,24.400,24.200,16.600,15.500
"111816778","Colon, Jeffrey",2022,A,NYM,32.600,37.200,28.600,5.500
"111841619","Mosquera, Jesus",2022,Rk-,TEX,29.700,9.300,13.900,47.200
"111826024","Villasmil, Guillermo",2022,Rk,TOR,32.100,22.400,28.800,13.600
"110691646","Adleman, Timothy",2022,AAA,NYM,23.800,24.800,19.900,8.200
"111811861","Ayers, Cole",2022,Rk,NYY,30.200,26.700,19.500,12.600
"111841054","Scott, Braden",2022,AA,TOR,27.900,24.400,29.100,12.100
"111821250","Hull, Denson",2021,A,ARI,23.300,30.400,29.900,6.000
"76120909","Gibson, Kyle",2021,MLB,TEX,24.900,28.900,20.400,8.900
"111811873","Bird, Jake",2021,AA,COL,28.800,24.600,25.300,7.700
"111819887","Fernandez, Ryan",2021,A,BOS,33.100,38.500,28.600,6.100
"111807124","Poulin, PJ",2021,A+,COL,31.200,25.000,43.500,7.100
"111818762","Sandlin, Nick",2021,MLB,CLE,29.500,24.100,34.000,12.100
"111805180","Ortega, Oliver",2021,AA,ANA,40.300,35.100,33.100,9.400
"111716383","Santos, Ramon",2021,AA,STL,41.100,30.800,37.200,15.100
"111818309","Cosby, Christian",2021,A+,KC,27.500,30.100,27.100,5.700
"76120902","Chatwood, Tyler",2021,MLB,TOR,27.500,24.000,25.600,16.000
"111801583","Keller, Mitch",2021,MLB,PIT,18.300,25.500,19.600,10.400
"47182","Feliz, Neftali",2021,AAA,PHI,48.400,28.800,39.700,10.300
"111799032","Aybar, Yoan",2021,AA,COL,26.900,24.400,23.700,14.700
"111809130","Macuare, Angel",2021,A+,HOU,30.800,26.100,26.200,10.700
"111818436","Estrada, Lazaro",2021,A,TOR,31.400,27.900,30.700,9.300
"111819362","Gau, Christopher",2021,A+,TB,35.400,37.200,38.300,5.200
"110295774","Alaniz, Ruben",2021,AAA,CIN,27.800,24.100,27.100,10.000
"111811110","Ort, Kaleb",2021,AAA,BOS,27.600,31.200,31.600,10.400
"111816402","Guarate, Carlos",2021,A,SD,21.700,30.800,21.500,4.100
"111210420","Leibrandt, Brandon",2021,AAA,MIA,22.700,25.300,21.600,7.800
"111797980","Kubat, Kyle",2021,AAA,CWS,22.100,24.300,22.000,7.000
"111824752","Leverett, Adam",2021,AA,PHI,25.900,27.700,22.800,8.200
"111799348","DiPiazza, Andrew",2021,A,COL,31.400,25.700,27.700,14.300
"111793049","Rennie, Luc",2021,AA,NYM,24.300,24.500,20.000,7.100
"111813631","Nunez, Kelvin",2021,A,SEA,24.500,30.300,19.900,8.800
"111808846","Jackson, Zach",2021,AAA,OAK,31.000,20.400,26.000,12.000
"53112","Peralta, Wily",2022,MLB,DET,20.300,21.900,19.000,14.300
"111825374","Eisert, Brandon",2022,AAA,TOR,31.200,27.600,30.900,6.800
"111826354","Santos, Winston",2022,A,TEX,26.100,33.000,23.200,6.400
"111829299","Lardner, Mac",2022,A+,OAK,33.900,36.100,22.500,8.500
"111837360","Bierman, Gabe",2022,A,MIA,28.500,29.900,24.700,11.100
"111837619","Dula, Hunter",2022,A,SF,31.400,26.300,29.700,10.400
"111828333","Rosado, Eury",2022,Rk,TEX,30.500,25.200,30.000,9.400
"111804992","Lawson, Graham",2022,AA,CHC,32.300,22.000,21.300,18.100
"111827950","Brito, Luis",2022,Rk-,PIT,25.600,25.500,17.800,18.900
"111824033","Hill, Kyle",2022,A+,SEA,32.700,25.400,29.500,12.900
"111843628","Ogg, Kenny",2022,Rk,ARI,21.300,30.500,19.100,5.500
"111795717","Carroll, Cody",2022,AAA,SF,28.600,29.400,25.100,14.400
"111827698","Prater, Levi",2022,A+,STL,26.000,23.700,20.300,21.900
"111831231","Propst, Tanner",2022,A+,COL,29.300,28.400,21.600,13.500
"111842071","Portes, Ovis",2022,Rk-,BOS,31.600,25.300,30.400,12.000
"111803573","Graterol, Brusdar",2022,MLB,LA,18.400,32.900,22.200,5.700
"53647","Quintana, Jose",2022,MLB,PIT,23.900,32.200,20.600,7.200
"111840356","Fuentes, Didier",2022,Rk-,ATL,30.500,29.900,29.200,6.000
"111824941","Encarnacion, Stanley",2022,Rk-,MIL,26.700,30.100,21.800,8.400
"111806539","Alvarez, Yadier",2022,AAA,LA,20.500,18.800,17.600,18.400
"110092061","Farrell, Luke",2022,AAA,CHC,23.200,25.400,18.700,10.900
"111819666","Drury, Austin",2022,AA,LA,24.500,20.900,15.900,18.500
"111815665","Zarbnisky, Braden",2022,AA,PHI,25.800,26.800,28.400,7.700
"111817905","Sampen, Caleb",2022,AA,TB,22.000,29.500,14.100,4.700
"111813786","Gragg, Logan",2022,AA,STL,25.800,29.200,20.800,10.400
"111793383","Gausman, Kevin",2022,MLB,TOR,27.800,40.300,28.200,4.000
"111824624","Zulueta, Yosver",2022,AA,TOR,37.500,25.200,32.700,20.400
"111818329","Pacheco, Freddy",2022,AAA,STL,28.100,34.500,33.300,7.500
"111819077","Marcano, Rafael",2021,A,PHI,35.700,31.500,28.200,11.300
"111766838","Murphy, Patrick",2021,AAA,TOR,23.600,23.200,29.300,13.800
"111819602","Higgins, Connor",2021,AA,ANA,30.100,33.600,25.300,11.200
"111808042","Ridings, Stephen",2021,AA,NYY,39.100,31.400,42.900,2.900
"111806691","Schaller, Reid",2021,A+,WAS,27.400,23.400,26.400,11.500
"111805161","Javier, Odalvi",2021,AA,ATL,25.800,26.700,25.400,9.800
"111498435","Weems, Jordan",2021,AAA,OAK,30.400,25.500,25.800,9.100
"111793322","Hoffman, Jeff",2021,AAA,CIN,32.100,25.800,32.800,6.600
"111815592","Roberts, Max",2021,A,SEA,30.600,25.800,29.600,14.300
"110343989","Dermody, Matt",2022,AAA,CHC,25.000,29.200,20.300,5.200
"111805477","Espinal, Carlos",2022,AA,NYY,31.400,25.700,29.300,10.700
"111793322","Hoffman, Jeff",2022,MLB,CIN,23.500,23.500,22.800,11.700
"111807124","Poulin, PJ",2022,AA,COL,30.000,27.900,33.500,7.300
"111820113","Medina, Abdiel",2022,Rk,SEA,24.900,35.500,19.400,8.600
"111809399","Drohan, Shane",2022,A+,BOS,34.800,31.800,30.200,8.900
"111827969","Beeter, Clayton",2022,AA,LA,36.400,29.100,36.100,14.300
"111805370","Padilla, Nicholas",2022,AA,CHC,31.000,26.100,25.500,14.300
"111822587","Mayer, Gunner",2022,Rk,PHI,34.300,26.100,28.600,19.000
"111836558","Castillo, Junior",2022,Rk,MIL,22.000,20.200,17.200,26.400
"111792987","Lopez, Reynaldo",2022,MLB,CWS,29.100,34.300,27.000,4.000
"111802293","Harris, Hogan",2022,AA,OAK,27.300,19.500,36.100,14.300
"111825554","Corniell, Jose",2022,A,TEX,29.200,29.400,24.200,9.900
"111799578","Peralta, Ofelky",2022,A+,SF,33.900,51.000,44.000,12.000
"111793453","Lemoine, Jake",2022,AAA,OAK,18.400,22.100,17.300,14.400
"111817294","Holman, Grant",2022,A+,OAK,26.900,33.600,22.600,3.200
"111818112","Vargas, Luis",2022,A,ATL,28.200,29.900,25.400,10.000
"111801244","Leeper, Ben",2021,AA,CHC,40.000,33.600,37.300,6.800
"47372","Alvarez, Jose",2021,MLB,SF,19.400,29.500,15.800,7.100
"111828808","Rodriguez, Yerlin",2022,Rk,MIL,32.300,27.900,25.900,14.700
"111795704","Hess, David",2022,AAA,TB,14.800,33.300,14.300,7.100
"111801931","Melendez, Cristofer",2022,AAA,PIT,32.900,25.800,28.900,19.500
"109502931","May, Trevor",2022,MLB,NYM,25.000,23.300,22.400,6.600
"111837408","Hermann, Sean",2022,A,NYY,23.600,27.600,18.800,8.200
"111819320","Lee, Jake",2022,AAA,ANA,29.000,41.400,22.600,3.200
"111825831","Henry, Tommy",2022,MLB,ARI,20.600,25.100,16.500,11.500
"111819372","Haake, Zach",2022,AA,KC,20.500,31.700,19.200,10.900
